circuit_id,circuit_full_name_display,layout_display,circuit_full_name_normalized,layout_normalized,local_address,latitude_dd,longitude_dd,country_id,layout_length_m,alt_circuit_full_name_display
102,Autodromo de Tocancipá,Circuito 3 Clockwise,autodromo_de_tocancipa,circuito_3_clockwise,"Autódromo de Tocancipá, Tocancipá, Cundinamarca, Colombia",4.96114,-73.94782,COL,1655,
103,Autodromo de Tocancipá,Circuito 3 Anti-clockwise,autodromo_de_tocancipa,circuito_3_anti_clockwise,"Autódromo de Tocancipá, Tocancipá, Cundinamarca, Colombia",4.96114,-73.94782,COL,1655,
104,Autodromo de Tocancipá,Circuito 4 Clockwise,autodromo_de_tocancipa,circuito_4_clockwise,"Autódromo de Tocancipá, Tocancipá, Cundinamarca, Colombia",4.96114,-73.94782,COL,2340,
105,Autodromo de Tocancipá,Circuito 4 Anti-clockwise,autodromo_de_tocancipa,circuito_4_anti_clockwise,"Autódromo de Tocancipá, Tocancipá, Cundinamarca, Colombia",4.96114,-73.94782,COL,2340,
106,Autodromo de Tocancipá,Circuito 5 Clockwise,autodromo_de_tocancipa,circuito_5_clockwise,"Autódromo de Tocancipá, Tocancipá, Cundinamarca, Colombia",4.96114,-73.94782,COL,1010,
107,Autodromo de Tocancipá,Circuito 5 Anti-Clockwise,autodromo_de_tocancipa,circuito_5_anti_clockwise,"Autódromo de Tocancipá, Tocancipá, Cundinamarca, Colombia",4.96114,-73.94782,COL,1010,
108,Autodromo de Tocancipá,Circuito Ovalo Clockwise,autodromo_de_tocancipa,circuito_ovalo_clockwise,"Autódromo de Tocancipá, Tocancipá, Cundinamarca, Colombia",4.96114,-73.94782,COL,954,
109,Autodromo de Tocancipá,Circuito Ovalo Anti-clockwise,autodromo_de_tocancipa,circuito_ovalo_anti_clockwise,"Autódromo de Tocancipá, Tocancipá, Cundinamarca, Colombia",4.96114,-73.94782,COL,954,
110,Autopolis,International Circuit,autopolis,international_circuit,"Autopolis International Racing Course, 877-0312 Hita, Oita Prefecture Kamitsue town, Kaminoda 1112-8, Japan",33.03668736,130.9779423,JPN,4673,
111,Autopolis,Short Circuit,autopolis,short_circuit,"Autopolis International Racing Course, 877-0312 Hita, Oita Prefecture Kamitsue town, Kaminoda 1112-8, Japan",33.03668736,130.9779423,JPN,3022,
112,Bahrain International Circuit,Grand Prix Circuit,bahrain_international_circuit,grand_prix_circuit,"Bahrain International Circuit, PO Box 26381, Manama, Kingdom of Bahrain",26.2367108,50.5792587,BHR,5412,
113,Bahrain International Circuit,Endurance Circuit,bahrain_international_circuit,endurance_circuit,"Bahrain International Circuit, PO Box 26381, Manama, Kingdom of Bahrain",26.2367108,50.5792587,BHR,6299,
114,Bahrain International Circuit,Outer Circuit,bahrain_international_circuit,outer_circuit,"Bahrain International Circuit, PO Box 26381, Manama, Kingdom of Bahrain",26.2367108,50.5792587,BHR,3543,
115,Bahrain International Circuit,Paddock Circuit,bahrain_international_circuit,paddock_circuit,"Bahrain International Circuit, PO Box 26381, Manama, Kingdom of Bahrain",26.2367108,50.5792587,BHR,3705,
116,Bahrain International Circuit,Inner 'Oasis' Circuit,bahrain_international_circuit,inner_oasis_circuit,"Bahrain International Circuit, PO Box 26381, Manama, Kingdom of Bahrain",26.2367108,50.5792587,BHR,2550,
117,Bahrain International Circuit,Test Oval,bahrain_international_circuit,test_oval,"Bahrain International Circuit, PO Box 26381, Manama, Kingdom of Bahrain",26.2367108,50.5792587,BHR,2500,
118,Baku City Circuit,Grand Prix Circuit,baku_city_circuit,grand_prix_circuit,"Formula One Azerbaijan, 93 Zarifa Aliyeva, Baku, Azerbaijan",40.37507745,49.85694523,AZE,6003,
119,Baku City Circuit,Overlay of all layouts,baku_city_circuit,overlay_of_all_layouts,"Formula One Azerbaijan, 93 Zarifa Aliyeva, Baku, Azerbaijan",40.37507745,49.85694523,AZE,,
120,Balaton Park,Bike Circuit,balaton_park,bike_circuit,"Balaton Park Circuit, Balatonfőkajár, Reptér, 8164 Hungary",47.0075795,18.2006286,HUN,4075,
121,Balaton Park,Car Circuit,balaton_park,car_circuit,"Balaton Park Circuit, Balatonfőkajár, Reptér, 8164 Hungary",47.0075795,18.2006286,HUN,4115,
122,Bangsaen Street Circuit,Speed Festival circuit,bangsaen_street_circuit,speed_festival_circuit,Official website,50.558666,-119.136069,THA,3700,
123,Barber Motorsports Park,Main Circuit,barber_motorsports_park,main_circuit,"Barber Motorsports Park, 6040 Barber Motorsports Parkway, Birmingham, AL 35094, USA",33.53273,-86.62014,USA,3700,
124,Barber Motorsports Park,Short Circuit,barber_motorsports_park,short_circuit,"Barber Motorsports Park, 6040 Barber Motorsports Parkway, Birmingham, AL 35094, USA",33.53273,-86.62014,USA,,
125,Barber Motorsports Park,Club Circuit,barber_motorsports_park,club_circuit,"Barber Motorsports Park, 6040 Barber Motorsports Parkway, Birmingham, AL 35094, USA",33.53273,-86.62014,USA,,
126,Baskerville Raceway,Full Circuit,baskerville_raceway,full_circuit,"Bulk Nutrients Baskerville Raceway, 473 Baskerville Rd, Old Beach TAS 7017, Australia",-42.74639698,147.2948823,AUS,2010,
127,Batangas,Full Circuit,batangas,full_circuit,"Batangas Racing Circuit, Barrio Maligaya, 4225 Rosario, Batangas, Philippines",13.8104,121.282,PHL,3500,
128,Batangas,Short Circuit,batangas,short_circuit,"Batangas Racing Circuit, Barrio Maligaya, 4225 Rosario, Batangas, Philippines",13.8104,121.282,PHL,3006,
129,Bathurst Mount Panorama,Mount Panorama Circuit,bathurst_mount_panorama,mount_panorama_circuit,"Mount Panorama Circuit, Mountain Straight, Bathurst, NSW 2795, Australia",-33.44537,149.55489,AUS,6213,
130,Battersea Park,ePrix Circuit,battersea_park,eprix_circuit,"Battersea Park, London SW11 4NJ",51.4792261,-0.1571774,GBR,2920,
131,Bedford Autodrome,GT Circuit,bedford_autodrome,gt_circuit,"Bedford Autodrome, Thurleigh Airfield Business Park, Bedford MK44 2YP",52.22638819,-0.468529612,GBR,6116,
132,Bedford Autodrome,North Circuit,bedford_autodrome,north_circuit,"Bedford Autodrome, Thurleigh Airfield Business Park, Bedford MK44 2YP",52.22638819,-0.468529612,GBR,1609,
133,Bedford Autodrome,South Circuit,bedford_autodrome,south_circuit,"Bedford Autodrome, Thurleigh Airfield Business Park, Bedford MK44 2YP",52.22638819,-0.468529612,GBR,2414,
134,Bedford Autodrome,East Circuit,bedford_autodrome,east_circuit,"Bedford Autodrome, Thurleigh Airfield Business Park, Bedford MK44 2YP",52.22638819,-0.468529612,GBR,1207,
135,Bedford Autodrome,West Circuit,bedford_autodrome,west_circuit,"Bedford Autodrome, Thurleigh Airfield Business Park, Bedford MK44 2YP",52.22638819,-0.468529612,GBR,3010,
136,Bedford Autodrome,SEN Circuit,bedford_autodrome,sen_circuit,"Bedford Autodrome, Thurleigh Airfield Business Park, Bedford MK44 2YP",52.22638819,-0.468529612,GBR,3710,
137,Bedford Autodrome,South West Circuit,bedford_autodrome,south_west_circuit,"Bedford Autodrome, Thurleigh Airfield Business Park, Bedford MK44 2YP",52.22638819,-0.468529612,GBR,4506,
138,Beijing Olympic Park,Formula E ePrix circuit,beijing_olympic_park,formula_e_eprix_circuit,"Formula E Beijing ePrix, Olympic Village, Beijing, China",39.9075,116.39723,CHN,3439,
139,Beijing Street Circuit,E-Town Street Circuit,beijing_street_circuit,e_town_street_circuit,Official website,50.558666,-119.136069,CHN,4900,
140,Bellahøj Park,Grand Prix Circuit,bellahoj_park,grand_prix_circuit,"Copenhagen Historic Grand Prix, Lyskær 7, 2730 Herlev, Denmark",55.7143193,12.43444515,DNK,2400,
141,Berlin-Tempelhof,Tempelhofring,berlin_tempelhof,tempelhofring,"Tempelhofer Park, Tempelhof, 12101 Berlin, Germany",52.47815959,13.3859144,DEU,2343,
142,Biķernieki,High Speed Ring (Ātruma Aplis),bikernieki,high_speed_ring_atruma_aplis,"Bikernieku trase, Sergeja Eizenšteina iela 4, Vidzemes priekšpilsēta, Rīga, LV-1079, Latvia",56.9663541,24.2330672,LVA,3662,
143,Biķernieki,Ring of Skill (Meistarības Aplis),bikernieki,ring_of_skill_meistaribas_aplis,"Bikernieku trase, Sergeja Eizenšteina iela 4, Vidzemes priekšpilsēta, Rīga, LV-1079, Latvia",56.9663541,24.2330672,LVA,3580,
144,Biķernieki,Large Combined Ring (Lielais Apvienotais Aplis),bikernieki,large_combined_ring_lielais_apvienotais_aplis,"Bikernieku trase, Sergeja Eizenšteina iela 4, Vidzemes priekšpilsēta, Rīga, LV-1079, Latvia",56.9663541,24.2330672,LVA,5949,
145,Biķernieki,Short 'Oval' Circuit (Ovāls),bikernieki,short_oval_circuit_ovals,"Bikernieku trase, Sergeja Eizenšteina iela 4, Vidzemes priekšpilsēta, Rīga, LV-1079, Latvia",56.9663541,24.2330672,LVA,1700,
146,Biķernieki,Kart Circuit (Kartodroms),bikernieki,kart_circuit_kartodroms,"Bikernieku trase, Sergeja Eizenšteina iela 4, Vidzemes priekšpilsēta, Rīga, LV-1079, Latvia",56.9663541,24.2330672,LVA,1277,
147,Billown Circuit,Full circuit,billown_circuit,full_circuit,"Southern 100 M.C.R.C., Castletown IM9 1LT, Isle of Man",54.07852191,-4.656700113,IMN,6839,
148,Bilster Berg,Full circuit,bilster_berg,full_circuit,"Bilster Berg Drive Resort GmbH & Co. KG, Bilster Berg 1, 33014 Bad Driburg, Germany",51.79343599,9.058636999,DEU,4274,
149,Bilster Berg,Full circuit with chicane,bilster_berg,full_circuit_with_chicane,"Bilster Berg Drive Resort GmbH & Co. KG, Bilster Berg 1, 33014 Bad Driburg, Germany",51.79343599,9.058636999,DEU,4300,
150,Bilster Berg,Östschleife,bilster_berg,ostschleife,"Bilster Berg Drive Resort GmbH & Co. KG, Bilster Berg 1, 33014 Bad Driburg, Germany",51.79343599,9.058636999,DEU,2400,
151,Bilster Berg,Östschleife with chicane,bilster_berg,ostschleife_with_chicane,"Bilster Berg Drive Resort GmbH & Co. KG, Bilster Berg 1, 33014 Bad Driburg, Germany",51.79343599,9.058636999,DEU,2425,
152,Bilster Berg,Westschleife,bilster_berg,westschleife,"Bilster Berg Drive Resort GmbH & Co. KG, Bilster Berg 1, 33014 Bad Driburg, Germany",51.79343599,9.058636999,DEU,1845,
153,Binetto,Autodromo del Levante,binetto,autodromo_del_levante,"Autodromo Del Levante, Binetto BA, Italy",41.02597405,16.71244445,ITA,1577,
154,Bira Circuit,International Course,bira_circuit,international_course,"Bira Circuit One Co.Ltd., 111 Moo 5 T.Pong A.Banglamung, Chonburi 20150, Thailand",12.92016081,100.9840023,THA,2410,
155,Bishopscourt,International Circuit,bishopscourt,international_circuit,"Bishopscourt Racing Circuit, Lismore Road, Downpatrick BT30 7EY, United Kingdom",54.2998244,-5.5792646,GBR,3438,
156,Bishopscourt,National Circuit,bishopscourt,national_circuit,"Bishopscourt Racing Circuit, Lismore Road, Downpatrick BT30 7EY, United Kingdom",54.2998244,-5.5792646,GBR,2945,
157,Bishopscourt,Intermediate Circuit,bishopscourt,intermediate_circuit,"Bishopscourt Racing Circuit, Lismore Road, Downpatrick BT30 7EY, United Kingdom",54.2998244,-5.5792646,GBR,2380,
158,Bishopscourt,Short Circuit,bishopscourt,short_circuit,"Bishopscourt Racing Circuit, Lismore Road, Downpatrick BT30 7EY, United Kingdom",54.2998244,-5.5792646,GBR,,
159,Blackhawk Farms,Full circuit,blackhawk_farms,full_circuit,"Blackhawk Farms Raceway, 15538 Prairie Road, South Beloit, Illinois 61080, USA",42.4868231,-89.099034,USA,3138,
160,Botniaring,Long circuit,botniaring,long_circuit,"Botniaring, Kauhajoentie 688, 66300 Jurva, Finland",62.6271468,22.0128436,FIN,4014,
161,Botniaring,Long circuit with chicane,botniaring,long_circuit_with_chicane,"Botniaring, Kauhajoentie 688, 66300 Jurva, Finland",62.6271468,22.0128436,FIN,4014,
162,Botniaring,Short circuit,botniaring,short_circuit,"Botniaring, Kauhajoentie 688, 66300 Jurva, Finland",62.6271468,22.0128436,FIN,2618,
163,Botniaring,Oval circuit,botniaring,oval_circuit,"Botniaring, Kauhajoentie 688, 66300 Jurva, Finland",62.6271468,22.0128436,FIN,1675,
164,Botniaring,Club circuit,botniaring,club_circuit,"Botniaring, Kauhajoentie 688, 66300 Jurva, Finland",62.6271468,22.0128436,FIN,1450,
165,Braga,Full car circuit,braga,full_car_circuit,"Rua do Kartódromo, 4700-521 Palmeira, Portugal",41.58907449,-8.447012121,PRT,3021,Circuito de Velocidade Vasco Sameiro
166,Braga,Full motorcycle circuit,braga,full_motorcycle_circuit,"Rua do Kartódromo, 4700-521 Palmeira, Portugal",41.58907449,-8.447012121,PRT,3021,Circuito de Velocidade Vasco Sameiro
167,Brainerd,Competition Road Course,brainerd,competition_road_course,"Brainerd International Raceway, 5523 Birchdale Road, Brainerd, MN 56401, USA",46.42179502,-94.27942002,USA,4023,Donnybrooke Speedway
168,Brainerd,Donnybrooke Road Course,brainerd,donnybrooke_road_course,"Brainerd International Raceway, 5523 Birchdale Road, Brainerd, MN 56401, USA",46.42179502,-94.27942002,USA,4989,Donnybrooke Speedway
169,Brainerd,Donnybrooke Superbike Road Course,brainerd,donnybrooke_superbike_road_course,"Brainerd International Raceway, 5523 Birchdale Road, Brainerd, MN 56401, USA",46.42179502,-94.27942002,USA,4989,Donnybrooke Speedway
170,Brands Hatch,Grand Prix Circuit,brands_hatch,grand_prix_circuit,"Brands Hatch Circuit, Fawkham, Longfield, Kent DA3 8NG, United Kingdom",51.3580612,0.25582239,GBR,3916,
171,Brands Hatch,Indy Circuit,brands_hatch,indy_circuit,"Brands Hatch Circuit, Fawkham, Longfield, Kent DA3 8NG, United Kingdom",51.3580612,0.25582239,GBR,1944,
172,Brasília,Grand Prix Circuit,brasilia,grand_prix_circuit,"Autódromo de Brasília, Brasilia, Distrito Federal, Brazil",-15.7761,-47.9,BRA,5476,
173,Brasília,Outer Circuit,brasilia,outer_circuit,"Autódromo de Brasília, Brasilia, Distrito Federal, Brazil",-15.7761,-47.9,BRA,2919,
174,Bristol Motor Speedway,Bristol Motor Speedway,bristol_motor_speedway,bristol_motor_speedway,"Bristol Motor Speedway, 151 Speedway Blvd., Bristol, Tennessee 37620, USA",36.5173323,-82.2580102,USA,858,
175,Bristol Motor Speedway,Dirt Oval,bristol_motor_speedway,dirt_oval,"Bristol Motor Speedway, 151 Speedway Blvd., Bristol, Tennessee 37620, USA",36.5173323,-82.2580102,USA,858,
176,Brno,Grand Prix Circuit,brno,grand_prix_circuit,"Automotodrom Brno, a.s., P.O.Box 1, 641 00 Brno, Czech Republic",49.2046037,16.4483828,CZE,5403,
177,Brno,All layouts,brno,all_layouts,"Automotodrom Brno, a.s., P.O.Box 1, 641 00 Brno, Czech Republic",49.2046037,16.4483828,CZE,5403,
178,Buddh International Circuit,Grand Prix Circuit,buddh_international_circuit,grand_prix_circuit,"Buddh International Circuit, Jaypee Sports City, Sector-25, YEIDA, Along Yamuna Expressway, Gautam Budhh Nagar, UP, India",26.9569727,78.3191714,IND,5137,
179,Buddh International Circuit,Motorcycle Grand Prix Course,buddh_international_circuit,motorcycle_grand_prix_course,"Buddh International Circuit, Jaypee Sports City, Sector-25, YEIDA, Along Yamuna Expressway, Gautam Budhh Nagar, UP, India",26.9569727,78.3191714,IND,4960,
180,Buddh International Circuit,Motorcycle Grand Prix Course with alt T4,buddh_international_circuit,motorcycle_grand_prix_course_with_alt_t4,"Buddh International Circuit, Jaypee Sports City, Sector-25, YEIDA, Along Yamuna Expressway, Gautam Budhh Nagar, UP, India",26.9569727,78.3191714,IND,,
181,Buddh International Circuit,Short Course 1,buddh_international_circuit,short_course_1,"Buddh International Circuit, Jaypee Sports City, Sector-25, YEIDA, Along Yamuna Expressway, Gautam Budhh Nagar, UP, India",26.9569727,78.3191714,IND,,
182,Buddh International Circuit,Short Course 1 with alt T4,buddh_international_circuit,short_course_1_with_alt_t4,"Buddh International Circuit, Jaypee Sports City, Sector-25, YEIDA, Along Yamuna Expressway, Gautam Budhh Nagar, UP, India",26.9569727,78.3191714,IND,,
183,Buddh International Circuit,Short Course 2,buddh_international_circuit,short_course_2,"Buddh International Circuit, Jaypee Sports City, Sector-25, YEIDA, Along Yamuna Expressway, Gautam Budhh Nagar, UP, India",26.9569727,78.3191714,IND,,
184,Buddh International Circuit,Motorcycle Short Course 2,buddh_international_circuit,motorcycle_short_course_2,"Buddh International Circuit, Jaypee Sports City, Sector-25, YEIDA, Along Yamuna Expressway, Gautam Budhh Nagar, UP, India",26.9569727,78.3191714,IND,,
185,Buddh International Circuit,Short Course 3,buddh_international_circuit,short_course_3,"Buddh International Circuit, Jaypee Sports City, Sector-25, YEIDA, Along Yamuna Expressway, Gautam Budhh Nagar, UP, India",26.9569727,78.3191714,IND,,
186,Buenos Aires,Circuit No. 5,buenos_aires,circuit_no_5,"Autódromo Oscar y Juan Gálvez, Av Gral Paz, s/n, 1439 Buenos Aires, Argentina",-34.6952745,-58.4594674,ARG,2115,Autódromo Juan y Oscar Gálvez
187,Buenos Aires,Circuit No. 5-S,buenos_aires,circuit_no_5_s,"Autódromo Oscar y Juan Gálvez, Av Gral Paz, s/n, 1439 Buenos Aires, Argentina",-34.6952745,-58.4594674,ARG,,Autódromo Juan y Oscar Gálvez
188,Buenos Aires,Circuit No. 6,buenos_aires,circuit_no_6,"Autódromo Oscar y Juan Gálvez, Av Gral Paz, s/n, 1439 Buenos Aires, Argentina",-34.6952745,-58.4594674,ARG,4101,Autódromo Juan y Oscar Gálvez
189,Buenos Aires,Circuit No. 6-S,buenos_aires,circuit_no_6_s,"Autódromo Oscar y Juan Gálvez, Av Gral Paz, s/n, 1439 Buenos Aires, Argentina",-34.6952745,-58.4594674,ARG,4259,Autódromo Juan y Oscar Gálvez
190,Buenos Aires,Circuit No. 7,buenos_aires,circuit_no_7,"Autódromo Oscar y Juan Gálvez, Av Gral Paz, s/n, 1439 Buenos Aires, Argentina",-34.6952745,-58.4594674,ARG,2607,Autódromo Juan y Oscar Gálvez
191,Buenos Aires,Circuit No. 8,buenos_aires,circuit_no_8,"Autódromo Oscar y Juan Gálvez, Av Gral Paz, s/n, 1439 Buenos Aires, Argentina",-34.6952745,-58.4594674,ARG,3380,Autódromo Juan y Oscar Gálvez
